action	guid	original	current
retained-guid	0f6892e7c981ffa45ad8e24c33bdac4e	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Feedbacks/MMF_CinemachineImpulseSource.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Feedbacks/MMF_CinemachineImpulseSource.cs
removed-demo	d75d25af9cf30d64a970b0b330cca4ca	Assets/Feel/FeelDemos/CardsUI/Textures/Art/Feelcardsui Fireproof.webm	
retained-guid	bee69e9222e12344bb5a210ca5e5b2c2	Assets/Feel/MMTools/Accessories/MMVFX/MMBrushes/MMBrush1.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMBrushes/MMBrush1.png
removed-demo	471afda64b8263d419ccd35e8af5c7ae	Assets/Feel/FeelDemos/Strike/StrikeURP.unity	
retained-guid	dd84fe1c93f4349449c5a9eecc793678	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Rotation.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Rotation.cs
removed-demo	12157dac3c250d14cb3dd065c589a115	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Volumes_URP/MMFeedbacksDemoMainVolume.asset	
removed-demo	6296d403fae67ba4d9e25ff1bab02180	Assets/Feel/FeelDemos/Letters/PostProcessing/FeelLettersDemoPostProcessingProfileMotionBlur.asset	
removed-demo	1d1dc2ba835ade64fbfd0b366c9153c4	Assets/Feel/FeelDemos/SquashAndStretch/Materials/FeelSquashAndStretchCarWheelsInside.mat	
removed-demo	0cc8b736879e846a19b851eb815591a8	Assets/Feel/NiceVibrations/HapticSamples/Objects/Coin1.wav	
removed-demo	32f1e2b4aaff8428e9ec30653001a922	Assets/Feel/NiceVibrations/HapticSamples/Objects/Book2.wav	
retained-guid	40ebbdf2c7a17d342843431f58d3e892	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_GreenFrame.mat	Assets/Art/Materials/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_GreenFrame.mat
removed-demo	e890f885b5de544d59ae4ab0664dcc8b	Assets/Feel/NiceVibrations/HapticSamples/Objects/Fireplace1.haptic	
removed-demo	9c2c3a0d3e1585f4eb9aa69d59cf56cf	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Tiles60_nrm.png	
removed-demo	20fc8178216bc494d88051a9edaf1ed7	Assets/Feel/FeelDemos/Wheel/Materials/FeelWheelDustMaterial.mat	
removed-demo	c75a1321fa43aba438cede1bdc76489b	Assets/Feel/MMTools/Demos/MMGhostCamera/Materials/MMGhostCameraBuildings.mat	
removed-demo	5c2950ce60a0fb64ead6ef839a3becd2	Assets/Feel/FeelDemos/Blob/FeelBlob.unity	
retained-guid	04d21181005a65b47acaea5c6f605184	Assets/Feel/MMTools/Accessories/MMVFX/MMBrushes/MMBrush0.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMBrushes/MMBrush0.png
retained-guid	238ecd560015b8747bc952b63dc334c3	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Feedbacks/MMF_LensDistortion_HDRP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Feedbacks/MMF_LensDistortion_HDRP.cs
removed-demo	bbec1866c8d0041ccba6df06af0e17fd	Assets/Feel/NiceVibrations/HapticSamples/Objects/SwitchLight1.wav	
retained-guid	5dbb0d969791b2a4f991754c03cf2579	Assets/Feel/MMTools/Core/MMSingletons/MMSingleton.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMSingletons/MMSingleton.cs
removed-demo	403c90a1ed71b4c92970bae66c263683	Assets/Feel/NiceVibrations/HapticSamples/Impacts/Concrete2.haptic	
removed-demo	af46e8af2091e424fa0284d75d54e9c6	Assets/Feel/FeelDemosHDRP/Falcon/FalconHDRP.unity	
retained-guid	5aecab0d11ad9fe47bd4744bf897a145	Assets/Feel/MMTools/Accessories/MMDebugMenu/Scripts/MMDebugMenuItems/MMDebugMenuItemValue.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMDebugMenu/Scripts/MMDebugMenuItems/MMDebugMenuItemValue.cs
removed-demo	6fb3dffe7d70848dfbb83dace4de0fd3	Assets/Feel/NiceVibrations/HapticSamples/Nature/Thunder1.wav	
removed-demo	2a076dfae72a84088855d51a4c2259f4	Assets/Feel/NiceVibrations/HapticSamples/ApplicationUX/Button2.haptic	
retained-guid	c6f3cc53c6ac3754bbf1b45956f64a21	Assets/Feel/MMTools/Accessories/Editor/MMMaintenance/MMFindPrefabsByMono.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMMaintenance/MMFindPrefabsByMono.cs
retained-guid	b6df521b0f2978740a4c18dddde873a8	Assets/Feel/MMTools/Core/MMExtensions/MMBoundsExtensions.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMExtensions/MMBoundsExtensions.cs
removed-demo	d9c2d3b5b3491844cb195e03ee9e1524	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Models/Sphere.fbx	
removed-demo	48d92ccaa854cd94191057b0c3d990a1	Assets/Feel/FeelDemos/Toaster/Materials/FeelToasterBodyAltMaterial.mat	
removed-demo	1b723329471ef4d2cb72b3db472f7758	Assets/Feel/NiceVibrations/HapticSamples/Objects/SwitchLight2.haptic	
retained-guid	1ffac7400616d3f44b99ca936f6ab406	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Springs/MMSpringWhiteBalanceTemperature_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Springs/MMSpringWhiteBalanceTemperature_URP.cs
retained-guid	c05de6f8b07240b4e87c6219630c251d	Assets/Feel/MMTools/Accessories/MMProcedural/MMGridGenerators/MMGridGeneratorRandom.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMProcedural/MMGridGenerators/MMGridGeneratorRandom.cs
removed-demo	c3ce4ac22ce844496866ad9499f57d48	Assets/Feel/NiceVibrations/HapticSamples/Nature/RaininCar1.haptic	
removed-demo	f9aa017ddb0ef4d2bb559f7687adfa6b	Assets/Feel/NiceVibrations/HapticSamples/Weapons/DistanceGunShot3.wav	
removed-demo	9231d5374a98f36428eb9a7a8195d7d7	Assets/Feel/FeelDemos/Toaster/Materials/FeelToasterToasterMetalMaterial.mat	
retained-guid	9c77c6d59898ea34989b338214db7de1	Assets/Feel/MMTools/Foundation/MMAnimation/MMOffsetAnimation.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Foundation/MMAnimation/MMOffsetAnimation.cs
removed-demo	e69503b16837c6d4fb7e7c787b6bbd80	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Materials/SequencerTiles44.mat	
removed-demo	455ddac23d94f4d198bbb7f9deda4c13	Assets/Feel/NiceVibrations/HapticSamples/Objects/Fan2.haptic	
removed-demo	43c50bae6746697438e0125e37685f9d	Assets/Feel/FeelDemos/SquashAndStretch/Materials/FeelSquashAndStretchSkybox.mat	
removed-demo	b5f90f292a1434ac6b261e7f3c05b4ec	Assets/Feel/NiceVibrations/HapticSamples/Objects/SwitchHeavy2.haptic	
retained-guid	5686e06ef14cf104b8e282ee7c41b9a6	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Regular.ttf	Assets/Art/Fonts/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Regular.ttf
retained-guid	785d13d865eaebc419648f8390c840b3	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_GreenSquares.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_GreenSquares.png
removed-demo	85c1b8e457f4f5f4aa5ca06347392250	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/ChristmasTreeOrnament01_rgh.png	
retained-guid	594480777cec0fa489126aeb2273ecbc	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_BlueSquares.mat	Assets/Art/Materials/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_BlueSquares.mat
removed-demo	0d11a8d904e77af4bbbac066d6455c5a	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Materials/SequencerTiles67.mat	
removed-demo	80140f70bc373074582ae93dffce593b	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Sounds/Kit/MMSequencingTom3.wav	
removed-demo	a2bfccdea313bee4cbe611dfd2194b6c	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Materials/FeedbacksDemoBackgroundCube.mat	
removed-demo	cfcdc5dc0e6c9c24d8a191370c6569de	Assets/Feel/MMTools/Demos/MMGhostCamera/Materials/MMGhostCameraDark.mat	
retained-guid	bd8ab284de1a65c49870e4b81e46134a	Assets/Feel/MMTools/Core/MMTween/MMFollowTarget.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMTween/MMFollowTarget.cs
removed-demo	627abeda22cf641229bbabf8535e9eb9	Assets/Feel/NiceVibrations/HapticSamples/Music/Snare1.wav	
removed-demo	43af5559b3ab34a388ebee466729f606	Assets/Feel/NiceVibrations/HapticSamples/Weapons/LightMachineGunLoad1.haptic	
retained-guid	7d786b9e198e820439b64c5406322429	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringTMPCharacterSpacing.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringTMPCharacterSpacing.cs
retained-guid	d566c4f1cefdec64fbce3a07b23976cb	Assets/Feel/MMTools/Core/MMRadio/MMRadioSignal/MMRadioSignalAudioAnalyzer.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMRadio/MMRadioSignal/MMRadioSignalAudioAnalyzer.cs
retained-guid	290476dd0718b944c9de1d397bfa0f4d	Assets/Feel/MMTools/Accessories/MMInstantiation/MMRandomBoundsInstantiator.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMInstantiation/MMRandomBoundsInstantiator.cs
removed-demo	e4adaaccd6446624fb3a2f74397d0c51	Assets/Feel/FeelDemos/Wheel/PostProcessing/FeelWheelPostProcessingProfile_URP.asset	
retained-guid	b76fc03c4a7392642aa1edd7647ffdac	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_CameraClippingPlanes.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_CameraClippingPlanes.cs
removed-demo	a362ed6a986e00d43b99c55140c54676	Assets/Feel/MMTools/Demos/MMTween/Camera/MMPlotterPostProcessingProfile.asset	
retained-guid	28f1ec0b82fdf434b8efa0ef0f9a9d37	Assets/Feel/NiceVibrations/Scripts/Components/Resources/nv-constant-template.txt	Assets/Data/Feedback/Feel/NiceVibrations/Scripts/Components/Defaults/nv-constant-template.txt
retained-guid	e70ed4c65521d064daf6f4fb01c8a707	Assets/Feel/MMTools/Core/Editor/MMAudio/AudioAnalyzer/MMAudioAnalyzerEditor.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/Editor/MMAudio/AudioAnalyzer/MMAudioAnalyzerEditor.cs
retained-guid	bf220d92758f9a54bae271726c599936	Assets/Feel/MMTools/Accessories/MMGUI/MMRaycastTarget.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMGUI/MMRaycastTarget.cs
removed-demo	26f9f894c832e234e91a99e33cda5548	Assets/Feel/NiceVibrations/Demo/DemoAssets/CarDemo/Sounds/NVCarEngine.wav	
removed-demo	78d01778fd9d845408b42e0fe19fcca3	Assets/Feel/FeelDemos/Blob/Lighting/ReflectionProbe-0.exr	
removed-demo	c822edfe336373148a41aac735eeaae6	Assets/Feel/FeelDemos/Tactical/Tactical/LightingData.asset	
removed-demo	66d9c39e4eb9a8e479cd5bbee983ace2	Assets/Feel/FeelDemos/Springs/Materials/FeelSpringsBarbariansHelmetRim.mat	
retained-guid	f642848870e854947bbbb090be8948d7	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Base/MMF_UIToolkitColorBase.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Base/MMF_UIToolkitColorBase.cs
removed-demo	44540e506989b554695d7cbb18aaa131	Assets/Feel/FeelDemos/Snake/Materials/FeelSnakeDemoSkybox2.mat	
removed-demo	f6409eaded04a4508a90a669fa70d734	Assets/Feel/NiceVibrations/HapticSamples/Nature/Rain1.wav	
retained-guid	f8650a79a9f5e38449718559d1d6a2f5	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachinePriorityListener.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachinePriorityListener.cs
removed-demo	9d2a3cc38fc249747b99b3eee6df014c	Assets/Feel/FeelDemosHDRP/Falcon/Textures/FeelFalconRockAlbedo.png	
removed-demo	a4ea8836a3500f14296c643a46b5eeaa	Assets/Feel/FeelDemos/Letters/Sprites/FeelLettersDemoE1.png	
retained-guid	a5240da7fff0bf34da21c7edff42b1d4	Assets/Feel/MMTools/Core/MMSceneLoading/Sprites/MoreMountainsLogo.png	Assets/Art/Textures/Feel/MMTools/Core/MMSceneLoading/Sprites/MoreMountainsLogo.png
removed-demo	54b8ec0fd166140138ef6eef0c341c4e	Assets/Feel/NiceVibrations/HapticSamples/Objects/Coin3.haptic	
removed-demo	747a175745b7f704e8f9c65f1aca44b3	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-HairlineItalic.ttf	
retained-guid	0ae5a7b14d18753448a2b01437ea288e	Assets/Feel/MMFeedbacks/MMFeedbacks/Shakers/MMLookAtShaker.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Shakers/MMLookAtShaker.cs
removed-demo	d1d3cb96244b84eb8bb9acd2272505ce	Assets/Feel/NiceVibrations/HapticSamples/Footsteps/FootstepGravel2.wav	
removed-demo	cf603b84d8a3b4d4995e404dd959ea6d	Assets/Feel/NiceVibrations/HapticSamples/Objects/Fireplace2.haptic	
retained-guid	4b2f59655d77fdd40bca0d6809adad81	Assets/Feel/MMTools/Accessories/MMVFX/MMParticles/MMParticlesBolt.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMParticles/MMParticlesBolt.png
retained-guid	e305d4ff6fcb66148a89b78f93cc03fa	Assets/Feel/MMFeedbacks/Editor/Core/UIToolkit/Textures/FeelEmptyList.png	Assets/Art/UI/Feel/MMFeedbacks/Editor/Core/UIToolkit/Textures/FeelEmptyList.png
retained-guid	003f6640c70f0c74085aeba7df48fe55	Assets/Feel/MMTools/Core/MMRadio/MMProperty/MMPropertyPicker/MMPropertyReceiver.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMRadio/MMProperty/MMPropertyPicker/MMPropertyReceiver.cs
removed-demo	f2df404e0aa2343fda3a088cbae0ec1a	Assets/Feel/NiceVibrations/HapticSamples/Impacts/Wood2.wav	
retained-guid	09758e9809f18be4db32f0059b184095	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_ShaderController.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_ShaderController.cs
retained-guid	b681190ef64d3e2438805b489a9ac9a4	Assets/Feel/MMTools/Core/MMSaveLoad/MMSaveLoadManagerMethods.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMSaveLoad/MMSaveLoadManagerMethods.cs
removed-demo	4c77b9d261589514abf27d28bcbb25d9	Assets/Feel/FeelDemos/Strike/AHAP/FeelStrikeNoSuccess.ahap.json	
removed-demo	dcb02f28cff3445d390346c407d9a425	Assets/Feel/NiceVibrations/HapticSamples/Objects/Cash2.wav	
removed-demo	331ff236ae918c94f8cc64286233ebe0	Assets/Feel/FeelDemos/Tactical/PostProcessing/FeelTacticalPostProcessingProfile_URP.asset	
removed-demo	16da1d1a37b324c488b16e2b6de1f689	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/PaintedMetal02_mask.png	
retained-guid	149489106c60322478987726a9b71cc1	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_YellowDots.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_YellowDots.png
retained-guid	59e17accdf8e47d4ab7fd8d8d6cec437	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_ImageRaycastTarget.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_ImageRaycastTarget.cs
removed-demo	7072562f485c64f5382299fd1d1378e0	Assets/Feel/NiceVibrations/HapticSamples/Weapons/HeavyMachineGunFire2.haptic	
retained-guid	5d8e35f0e39f9744095dbb47ae3363a2	Assets/Feel/MMTools/Accessories/MMUtilities/MMApplicationQuit.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMUtilities/MMApplicationQuit.cs
retained-guid	1c32b4600f4e8964ea69bf0c126763e2	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitImageTint.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitImageTint.cs
retained-guid	36e7bd57934b78f4a9322ccf51d88b17	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_SpriteSheetAnimation.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_SpriteSheetAnimation.cs
removed-demo	0aa9d325f040949238fe3e95649505e6	Assets/Feel/NiceVibrations/HapticSamples/Objects/Book1.haptic	
retained-guid	4c4357fb44dc45247923329e5534f898	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_LookAt.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_LookAt.cs
removed-demo	f2d01eb79c6a6b34e87102aa12f27e80	Assets/Feel/FeelDemos/Common/Scripts/FeelDemosInstructions.cs	
retained-guid	a7a2bc31348bf0944bdfecbcd88c4c5f	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/MoreMountains.Feedbacks.HDRP.asmref	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/MoreMountains.Feedbacks.HDRP.asmref
retained-guid	c14ab46a507c8324c8b54e6a3fdc2b0e	Assets/Feel/MMFeedbacks/Editor/Resources/MMF_PlayerConfiguration.asset	Assets/Data/Feedback/Feel/MMFeedbacks/Editor/Defaults/MMF_PlayerConfiguration.asset
retained-guid	d82dce2d70e40844290719d664b4ed1a	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Feedbacks/MMF_SpringVector3.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Feedbacks/MMF_SpringVector3.cs
removed-demo	e4f15ceb93ba239428a264bee2d14a4c	Assets/Feel/FeelDemos/Barbarians/Models/Materials/GreenLand.mat	
removed-demo	725cf847b44dd4d5ba225c63dce8eca8	Assets/Feel/NiceVibrations/HapticSamples/Objects/Keys2.wav	
retained-guid	bd752e51b75d9404f8567b2de4478a17	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_PaniniProjection_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_PaniniProjection_URP.cs
retained-guid	b0712f49a894a7149b9dcdb51af896d1	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Position.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_Position.cs
removed-demo	62deb903dafe4dd46b6ad474250fade3	Assets/Feel/FeelDemos/SquashAndStretch/Materials/FeelSquashAndStretchCarBodyBlue.mat	
removed-demo	a8538baee4d903d45a759c0511b74253	Assets/Feel/FeelDemos/Strike/Models/FeelStrikePinPhysicsMesh.fbx	
retained-guid	b2625daa927689341bf30fbd51782d48	Assets/Feel/MMTools/Core/MMExtensions/MMGameObjectExtensions.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMExtensions/MMGameObjectExtensions.cs
removed-demo	d69ba10a5cfd9d748bd38f539b6646d9	Assets/Feel/FeelDemos/UIToolkitFeedbacksDemo/PanelSettings/DefaultTheme.tss	
removed-demo	c85e3f1bded2f414e9cd18a5c09171b3	Assets/Feel/FeelDemos/Common/Sprites/MadeWithFeel.png	
removed-demo	f95231205f5c99c479eb98d562d4108f	Assets/Feel/FeelDemos/Bounce/FeelBounce.unity	
removed-demo	c35fe602e21b38542ba33e1db2731a5f	Assets/Feel/FeelDemos/Letters/Sprites/FeelLettersDemoMouth6.png	
removed-demo	ea7d34d87f5e647b087c1b6e686028ca	Assets/Feel/NiceVibrations/HapticSamples/ApplicationUX/Pop1.haptic	
retained-guid	b91c53058d9ddc04bbc92506986923a3	Assets/Feel/MMTools/Accessories/MMActivation/MMPeriodicExecution.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMActivation/MMPeriodicExecution.cs
retained-guid	9fb2f7aca634c294ab8ca0d06ee4d78a	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_YellowSquares.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_YellowSquares.png
removed-demo	ba4b0190b4835eb44b595b6d27c48e2e	Assets/Feel/NiceVibrations/Demo/DemoAssets/HapticClipsDemo/Sounds/NVCarillon.wav	
retained-guid	9f9e4aca8bab2b74aaed6715f75873ef	Assets/Feel/MMTools/Accessories/MMVFX/MMParticles/MMParticlesFlash.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMParticles/MMParticlesFlash.png
removed-demo	878d914d9a1163f47ac32cd434808b25	Assets/Feel/FeelDemos/SquashAndStretch/Materials/FeelSquashAndStretchGround.mat	
retained-guid	40f518105f6f40f459c8d96790772f07	Assets/Feel/MMTools/Core/MMExtensions/MMVector3Extensions.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMExtensions/MMVector3Extensions.cs
removed-demo	4a74f61bf7075e8439f9a759ece2693f	Assets/Feel/FeelDemos/Blob/Sounds/FeelBlobMusic.wav	
removed-demo	21790ef8523e44ebc8e5c7b53f1cb9ec	Assets/Feel/NiceVibrations/HapticSamples/Nature/CatPurr1.wav	
removed-demo	98e14f8747723c14ab608315e74299e3	Assets/Feel/FeelDemos/MMProgressBar/PostProcessing/FeelMMProgressBarPPProfile.asset	
retained-guid	074e2f162fb1f104087f3cc4bef82972	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_Sound.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_Sound.cs
retained-guid	a81b3d6b0f5d3d14a8395a2a9611e7a4	Assets/Feel/MMTools/Core/MMRadio/MMRadioSignal/MMRadioSignal.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMRadio/MMRadioSignal/MMRadioSignal.cs
retained-guid	5fff0ec3f88bb6146b69ac5122464d3c	Assets/Feel/MMFeedbacks/Editor/Core/UIToolkit/MMF_PlayerEditorUITKStyleSheet_Controls.uss	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/Editor/Core/UIToolkit/MMF_PlayerEditorUITKStyleSheet_Controls.uss
retained-guid	5c964d0d3ffd13b4ab953b5a79d30c07	Assets/Feel/MMTools/Core/MMSceneLoading/Sprites/LoadingAnimation.anim	Assets/Art/Animations/Feel/MMTools/Core/MMSceneLoading/Sprites/LoadingAnimation.anim
removed-demo	5806e204a67b1444b8a4d4c2e3d32a58	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Sounds/MMFeedbacksDemoKey.wav	
retained-guid	0d18225582eee064fa0fefcd74282b2b	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_RectTransformOffset.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_RectTransformOffset.cs
retained-guid	3e7af6eb6162e4f41a19087b663c52eb	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Core/MMSpringVector2.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Core/MMSpringVector2.cs
removed-demo	4feff79cdc04e1145884512f088bdfde	Assets/Feel/FeelDemos/Letters/Sprites/FeelLettersDemoSing.png	
retained-guid	3ec5758e2d9e3f14abd3e218d26005d4	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitVisible.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitVisible.cs
removed-demo	9143cc0979f80d945bb7339cd7a44944	Assets/Feel/NiceVibrations/Demo/DemoAssets/HapticClipsDemo/Sounds/NVGameOver.wav	
retained-guid	7b9d2829e14d10b4ca64457e40710bf2	Assets/Feel/MMTools/Core/MMAttributes/MMExecutionOrderAttribute.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMAttributes/MMExecutionOrderAttribute.cs
retained-guid	f4520ff861e339d42bae57b95686b14b	Assets/Feel/MMTools/Core/MMPropertyControllers/FloatController.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMPropertyControllers/FloatController.cs
retained-guid	51cd42785d86b984f857efaa3a7e0f28	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_MotionBlur_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_MotionBlur_URP.cs
removed-demo	56d3fe151944893428a75fea675535f5	Assets/Feel/FeelDemos/Bounce/Scripts/BounceRocks.cs	
retained-guid	5d32468fc4b09b2409873fc687f0e04d	Assets/Feel/MMTools/Core/MMEvents/MMGameEventListener.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMEvents/MMGameEventListener.cs
removed-demo	8e268d5085d69094b9f39e928a6bf0af	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Fabric06_rgh.png	
retained-guid	51662a222e352d74a8ad12e5843f7501	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachineZoom.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachineZoom.cs
retained-guid	3b2a1f7815d40344186f7659d93abe80	Assets/Feel/MMTools/Accessories/MMMovement/MMPreventPassingThrough.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMMovement/MMPreventPassingThrough.cs
removed-demo	0b9510d2790829140953392aae2b6679	Assets/Feel/FeelDemos/MMProgressBar/Sprites/FeelMMProgressBarCircle.png	
